datetime,open,high,low,close,volume
2018-01-01,50.104636025363725,50.244995474928814,49.994951205813244,50.104636025363725,1906
2018-01-02,50.104636025363725,50.244698366513205,49.74618590995759,49.85336790117158,4249
2018-01-03,49.85336790117158,49.93329607470493,49.573413521951416,49.65779709736032,4651
2018-01-04,49.65779709736032,49.772461184147446,48.44976648168594,48.46979137169067,1707
2018-01-05,48.46979137169067,49.37492315088336,48.437290054575236,49.35987362874076,2884
2018-01-08,49.35987362874076,49.94456583368693,49.21882210644014,49.937862277504294,1949
2018-01-09,49.937862277504294,50.05566043358579,49.76899571141989,49.785573322871144,1059
2018-01-10,49.785573322871144,50.28370303986184,49.68623818229899,50.18234720827972,2006
2018-01-11,50.18234720827972,50.47672965814019,50.12613839737241,50.3337296680314,3861
2018-01-12,50.3337296680314,50.37969401562725,49.95589172347912,50.065752622343716,1160
2018-01-15,50.065752622343716,50.642784142990685,50.04395140515158,50.56769170261648,1711
2018-01-16,50.56769170261648,50.6870408670634,50.40501113339116,50.42097721137713,4564
2018-01-17,50.42097721137713,50.51309316661231,50.18331676486889,50.26550537175527,3284
2018-01-18,50.26550537175527,50.39345669011538,49.840325836783855,49.878876495059274,3402
2018-01-19,49.878876495059274,50.17569030515092,49.76099408381674,50.11634373331525,4824
2018-01-22,50.11634373331525,50.24341309138699,49.926636179886344,50.076668278653834,3505
2018-01-23,50.076668278653834,50.49067386146608,50.05594959175355,50.3605476458247,4701
2018-01-24,50.3605476458247,50.49697195095011,50.028197699106144,50.065704198104086,3938
2018-01-25,50.065704198104086,50.199126818600476,50.0395207297564,50.13926858700769,1726
2018-01-26,50.13926858700769,50.27588946090775,49.64560632103821,49.703818680783655,4387
2018-01-29,49.703818680783655,50.180338900792364,49.6688941077312,50.1338492907304,4504
2018-01-30,50.1338492907304,50.32776411440379,50.04212762097206,50.23825384911205,2834
2018-01-31,50.23825384911205,50.56289233491848,50.18149463958535,50.4146836773206,3674
2018-02-01,50.4146836773206,50.73008424417522,50.33588682425933,50.632188711179026,4853
2018-02-02,50.632188711179026,50.72217477999445,50.003535105030046,50.13302334634413,4739
2018-02-05,50.13302334634413,50.59203363820121,50.00343962707809,50.537303640561426,522
2018-02-06,50.537303640561426,51.677290014203145,50.51042598819275,51.59778667758322,548
2018-02-07,51.59778667758322,51.67372813651543,50.72950871136454,50.76942750703063,1581
2018-02-08,50.76942750703063,50.87262939258291,49.823618604910706,49.90894464109203,1811
2018-02-09,49.90894464109203,49.98977355478661,49.1035632335414,49.173355596050996,1306
2018-02-12,49.173355596050996,49.64617580506072,49.16843624649175,49.598793697204826,1625
2018-02-13,49.598793697204826,49.70104452902364,49.489129260500256,49.6726097437558,3170
2018-02-14,49.6726097437558,50.36994667343622,49.55470281303196,50.22119224031435,1159
2018-02-15,50.22119224031435,50.689446117755146,50.15598032730267,50.59543741275403,3872
2018-02-16,50.59543741275403,50.73857172469219,50.57672565751016,50.71223082437603,4654
2018-02-19,50.71223082437603,50.91822160857826,50.60591321565112,50.866649978001675,4265
2018-02-20,50.866649978001675,50.96586467639994,50.78062877030617,50.79052884374148,3872
2018-02-21,50.79052884374148,51.28047618447047,50.78083619899763,51.24379303801714,4925
2018-02-22,51.24379303801714,51.38143475197139,50.591008370540955,50.67827610654187,796
2018-02-23,50.67827610654187,50.760454493622035,50.408904511782815,50.47502963651181,4672
2018-02-26,50.47502963651181,50.71129347020837,50.32569463938756,50.60792273777239,2008
2018-02-27,50.60792273777239,51.640738717582316,50.569741555081244,51.5381519758394,2608
2018-02-28,51.5381519758394,51.56315995021653,51.128037937196645,51.15589358223915,4831
2018-03-01,51.15589358223915,51.29894808250551,50.56796224255712,50.61698048562151,2746
2018-03-02,50.61698048562151,50.74541339407125,50.21081733060047,50.34273056728823,1277
2018-03-05,50.34273056728823,50.86549611672515,50.23755501458973,50.843228769068716,2862
2018-03-06,50.843228769068716,50.93010401364112,50.73344218324428,50.7340304605882,4187
2018-03-07,50.7340304605882,51.50211698749368,50.714400656117505,51.420677001718005,505
2018-03-08,51.420677001718005,51.468434451614094,50.33292480778788,50.47686299055177,3440
2018-03-09,50.47686299055177,51.11741980602826,50.39076196858062,51.059943440732745,2606
2018-03-12,51.059943440732745,51.64153270425859,50.99613929654372,51.601408390778204,2260
2018-03-13,51.601408390778204,51.69914299321358,50.87305111691938,50.88470104987732,3689
2018-03-14,50.88470104987732,51.03864937167856,50.85037026862893,50.97310437780297,2127
2018-03-15,50.97310437780297,51.62246416138991,50.970269616234205,51.606916532342495,762
2018-03-16,51.606916532342495,51.69784958647889,51.4754944756258,51.662640285291694,1823
2018-03-19,51.662640285291694,52.21586865458242,51.5181799198698,52.19214003316404,1786
2018-03-20,52.19214003316404,53.558123982127164,52.10831447680382,53.45717032462505,4986
2018-03-21,53.45717032462505,53.70366895773978,53.33006499128726,53.61452934176146,1142
2018-03-22,53.61452934176146,53.67766589522557,53.45304179606809,53.475108182443876,4388
2018-03-23,53.475108182443876,53.56288621737885,53.03066612017322,53.07498666894224,940
2018-03-26,53.07498666894224,53.53154179897699,52.976751215585544,53.430748904764855,3034
2018-03-27,53.430748904764855,53.46545233983487,53.227305544450246,53.33640409914483,1980
2018-03-28,53.33640409914483,53.34530447806167,53.15536059375769,53.251801662740874,3304
2018-03-29,53.251801662740874,53.40551173022655,53.191815666791214,53.20641864412092,2492
2018-03-30,53.20641864412092,53.59383919884044,53.05752666160705,53.564028719291336,2460
2018-04-02,53.564028719291336,53.60290583241649,52.96670723279615,53.00648903495002,1033
2018-04-03,53.00648903495002,53.11847063415297,52.10492393302433,52.2121682401826,4548
2018-04-04,52.2121682401826,52.366583030023456,50.8350947764847,50.96692071239348,3428
2018-04-05,50.96692071239348,51.61096821802431,50.946624752387706,51.591839863166115,3313
2018-04-06,51.591839863166115,51.70259333409215,51.52085417068614,51.64025228331314,3462
2018-04-09,51.64025228331314,52.57111526879528,51.54455671056623,52.436485936443624,2995
2018-04-10,52.436485936443624,52.45563673586776,52.28076172477664,52.44227718541008,4980
2018-04-11,52.44227718541008,52.48166182393248,51.95444319182606,52.0649265887725,1420
2018-04-12,52.0649265887725,52.421157634065686,51.99769382104909,52.324819617456,3701
2018-04-13,52.324819617456,52.45498787065487,52.18601096273258,52.29521820873586,1144
2018-04-16,52.29521820873586,52.311320381019364,51.5739705562353,51.653764113456276,590
2018-04-17,51.653764113456276,51.71828309584352,51.19192102748811,51.20885183033279,4629
2018-04-18,51.20885183033279,52.22467147182116,51.17525940428047,52.13206432674321,1091
2018-04-19,52.13206432674321,52.41346432007162,52.034310290548255,52.327586761268726,777
2018-04-20,52.327586761268726,52.6408747195757,52.22156145692633,52.55643627506187,4636
2018-04-23,52.55643627506187,52.71300451512279,52.35280376507819,52.421774646930885,3802
2018-04-24,52.421774646930885,52.57654246370446,52.03116223632813,52.071868768351905,1193
2018-04-25,52.071868768351905,52.58190960325897,52.06300641255807,52.548755468022556,4051
2018-04-26,52.548755468022556,52.58905618232679,52.38640903609517,52.50430413179318,1442
2018-04-27,52.50430413179318,52.56731590859008,52.086411955256594,52.11767113892801,844
2018-04-30,52.11767113892801,52.13345785826914,51.94654337338937,52.05822394209312,2580
2018-05-01,52.05822394209312,52.08108372079824,51.45347445198695,51.59922862364685,952
2018-05-02,51.59922862364685,51.7953715182165,51.47186804102785,51.707724561827874,4102
2018-05-03,51.707724561827874,52.460259228680805,51.61587169871717,52.30539171949737,3252
2018-05-04,52.30539171949737,52.351491026745045,51.87185639663105,51.88027220462404,2612
2018-05-07,51.88027220462404,52.668589107992,51.7705321847226,52.63725012040461,1471
2018-05-08,52.63725012040461,52.73460586371164,52.14347613589388,52.297462242827855,600
2018-05-09,52.297462242827855,52.43498843947547,52.24959551195801,52.38823108251035,1328
2018-05-10,52.38823108251035,52.39036760909114,51.831572878374764,51.96228168559307,2139
2018-05-11,51.96228168559307,51.97688892080555,51.773487183300354,51.857301867619256,3887
2018-05-14,51.857301867619256,52.028913481704436,51.73561048510411,51.892267760231825,4813
2018-05-15,51.892267760231825,51.90919387916108,51.56459898848671,51.67752390056588,3916
2018-05-16,51.67752390056588,51.776963983032395,51.27934367684407,51.32582656113867,1524
2018-05-17,51.32582656113867,51.390299327217726,50.9156026283996,50.98926933160614,3570
2018-05-18,50.98926933160614,51.10697562046597,50.56788166412949,50.582395757652286,3589
2018-05-21,50.582395757652286,50.659655719612275,49.786522313640425,49.80437372122958,4495
2018-05-22,49.80437372122958,49.838872918089265,49.64079881474256,49.68351111725754,1848
2018-05-23,49.68351111725754,49.924806307928854,49.57696706785179,49.893198551128755,4468
2018-05-24,49.893198551128755,50.39410406862153,49.83429725564679,50.35856485924385,731
2018-05-25,50.35856485924385,50.731175530463325,50.22804607396871,50.69563125902469,1756
2018-05-28,50.69563125902469,52.00632165937542,50.59499254163212,51.96721836078113,2079
2018-05-29,51.96721836078113,52.19035021881039,51.82414856790442,52.1435201680288,2268
2018-05-30,52.1435201680288,52.23708432394941,51.79338294874492,51.91649596800001,2673
2018-05-31,51.91649596800001,52.99168362460364,51.84807450494238,52.90791382693833,3491
2018-06-01,52.90791382693833,52.918820943619124,52.35064335847026,52.36721599059252,4380
2018-06-04,52.36721599059252,52.95417402998891,52.29028324690969,52.88742101477306,2270
2018-06-05,52.88742101477306,53.0349737675522,52.31424755598264,52.395152362971395,1315
2018-06-06,52.395152362971395,52.7397802196228,52.37768791524155,52.591535853697756,854
2018-06-07,52.591535853697756,52.641972014728715,51.55360464253524,51.57676208929334,4448
2018-06-08,51.57676208929334,52.077368738921585,51.424779429491224,52.053079679303046,1651
2018-06-11,52.053079679303046,52.09879832905212,51.85207290156628,51.98116725802825,1103
2018-06-12,51.98116725802825,52.00185757868924,51.435278500405275,51.49087822569663,3358
2018-06-13,51.49087822569663,52.41350394959107,51.486519923604426,52.372877928241564,1938
2018-06-14,52.372877928241564,52.93225840559766,52.330887944679866,52.78581014692683,3506
2018-06-15,52.78581014692683,52.959542720693676,52.69856069838884,52.82055877859032,2436
2018-06-18,52.82055877859032,52.89222545907108,52.286562997985826,52.43876206092632,4383
2018-06-19,52.43876206092632,52.525253563694406,52.4227995468755,52.42651243883035,4816
2018-06-20,52.42651243883035,52.53670503195689,52.23827853576468,52.35110988401546,2266
2018-06-21,52.35110988401546,52.85343258712953,52.20056188440593,52.74246419298167,2187
2018-06-22,52.74246419298167,53.28636432318129,52.589857911386424,53.17570691183789,4365
2018-06-25,53.17570691183789,53.29312891820424,52.737998442423695,52.83237106824474,2004
2018-06-26,52.83237106824474,52.92604040497259,52.42956159292775,52.553431013926264,1959
2018-06-27,52.553431013926264,52.57439145864303,52.17817179581774,52.28501094472146,660
2018-06-28,52.28501094472146,52.39275903200234,51.59170109181373,51.59457647635936,954
2018-06-29,51.59457647635936,51.69811800424631,51.25829365296012,51.300516024701345,1561
2018-07-02,51.300516024701345,51.325501430607005,51.118649776385524,51.26338375860703,1660
2018-07-03,51.26338375860703,51.65933739712516,51.24797278440975,51.629140418749046,3372
2018-07-04,51.629140418749046,52.42575343624896,51.604307127216224,52.325825508879696,4921
2018-07-05,52.325825508879696,52.38639348915224,51.818640737381436,51.91493875299417,3752
2018-07-06,51.91493875299417,52.339213835468975,51.775542419395755,52.21220873310751,3370
2018-07-09,52.21220873310751,52.25562797647621,51.93359914019177,51.991060121500986,2425
2018-07-10,51.991060121500986,53.19796818376233,51.89729919797554,53.091862123450916,1913
2018-07-11,53.091862123450916,53.18979816261726,52.920760698361526,53.076614448682434,4705
2018-07-12,53.076614448682434,53.372163226918666,52.94327554962413,53.354466506739925,4112
2018-07-13,53.354466506739925,53.39903363966307,52.86576378857975,52.86788541693092,651
2018-07-16,52.86788541693092,52.92394489211643,52.34505299529262,52.45151289304394,4652
2018-07-17,52.45151289304394,52.61554184757216,52.43444021682965,52.56792442413136,3376
2018-07-18,52.56792442413136,52.58227475593426,52.22678932317597,52.37689648956398,2741
2018-07-19,52.37689648956398,52.60992197278449,52.263839374619295,52.572778845086866,2211
2018-07-20,52.572778845086866,52.657508246530455,51.62784477726371,51.7684159259328,2002
2018-07-23,51.7684159259328,52.15803719556013,51.692052181938855,52.12268579137932,2797
2018-07-24,52.12268579137932,52.222103123511644,51.657055979986474,51.66628691892795,2908
2018-07-25,51.66628691892795,52.63988251189172,51.634037257255535,52.57442118623098,1966
2018-07-26,52.57442118623098,52.64640023991129,52.42030436063485,52.43346538237984,2708
2018-07-27,52.43346538237984,53.055493768433784,52.31471544041425,53.02257096601743,1110
2018-07-30,53.02257096601743,53.1476807118364,52.16083229937122,52.29850873279711,1183
2018-07-31,52.29850873279711,52.546035796695996,52.22738438251774,52.53382875865482,1177
2018-08-01,52.53382875865482,52.68266815198147,51.9489894420139,52.0797929817862,1490
2018-08-02,52.0797929817862,52.17187159328559,51.80356911529397,51.8372048707183,926
2018-08-03,51.8372048707183,52.007235096827785,51.76909767243824,51.86032754427441,4279
2018-08-06,51.86032754427441,51.94577562204,51.64122191269269,51.706492109790794,3052
2018-08-07,51.706492109790794,51.90837493575507,51.630445329074284,51.85367981774056,2037
2018-08-08,51.85367981774056,52.311247677627435,51.84906789851735,52.2532691783092,4926
2018-08-09,52.2532691783092,52.75266553003785,52.22658567384387,52.606005082004025,960
2018-08-10,52.606005082004025,52.68820784782589,52.553765775662576,52.570517744721066,1098
2018-08-13,52.570517744721066,52.632716104985285,51.76813296471903,51.86899217529445,1655
2018-08-14,51.86899217529445,51.89326445297119,51.38977489220896,51.46359668757236,4442
2018-08-15,51.46359668757236,51.48702398955701,51.21991911199989,51.37322566089622,1090
2018-08-16,51.37322566089622,51.43733735082825,50.20874155536736,50.304718279496406,3496
2018-08-17,50.304718279496406,50.763362265602964,50.273907266570376,50.69461446434046,4230
2018-08-20,50.69461446434046,50.81692457847414,50.56736007512463,50.58339191783045,1777
2018-08-21,50.58339191783045,50.601858077342776,50.363026969525876,50.46651799851444,4715
2018-08-22,50.46651799851444,51.02701982267136,50.34201813731248,50.957597664894024,1172
2018-08-23,50.957597664894024,51.329822134012616,50.93719618945792,51.30934881238076,2828
2018-08-24,51.30934881238076,51.47233925434905,51.22974882650196,51.43315396471594,1340
2018-08-27,51.43315396471594,51.50924338776888,50.784568679392706,50.93089161516697,4848
2018-08-28,50.93089161516697,51.233886379491416,50.79281427304056,51.09945660424171,4872
2018-08-29,51.09945660424171,51.30727109548591,51.08198937897628,51.28691434125251,1051
2018-08-30,51.28691434125251,51.31372429723369,50.770015892208924,50.84531096846449,3120
2018-08-31,50.84531096846449,51.4977120998994,50.712182334178124,51.38883976467188,3409
2018-09-03,51.38883976467188,51.74254177063442,51.295410793420245,51.66083213768875,4956
2018-09-04,51.66083213768875,51.674423327782506,50.660282632655225,50.6633947019542,2249
2018-09-05,50.6633947019542,50.83901507220215,50.61020532958439,50.73536217855208,1662
2018-09-06,50.73536217855208,50.881228733450016,50.065487747539585,50.10777403432554,1001
2018-09-07,50.10777403432554,50.80280824757235,50.056895056886034,50.69054063187094,1099
2018-09-10,50.69054063187094,51.264298937197545,50.5419256296895,51.111503917355826,612
2018-09-11,51.111503917355826,51.22539949567739,50.436669664714294,50.56065425658522,2964
2018-09-12,50.56065425658522,50.610547064724706,49.9753077198239,50.125254501968605,3819
2018-09-13,50.125254501968605,50.30687037679388,50.005788754737104,50.186370999733285,889
2018-09-14,50.186370999733285,50.27186980849733,49.93117097663129,50.076677844755544,4755
2018-09-17,50.076677844755544,50.87040909359228,50.01410406946234,50.85647341019705,2610
2018-09-18,50.85647341019705,51.30067264308045,50.713559318764425,51.24495410067878,1620
2018-09-19,51.24495410067878,51.39042965021894,51.0269527146705,51.11064968103981,2822
2018-09-20,51.11064968103981,51.51791946656199,50.98616538458298,51.416896466048,2420
2018-09-21,51.416896466048,51.473956324527656,50.362142868693375,50.39258546161348,4779
2018-09-24,50.39258546161348,50.666551270980094,50.260022382118336,50.55908727048693,3451
2018-09-25,50.55908727048693,51.11378080977611,50.49888520977982,51.009238728742154,3664
2018-09-26,51.009238728742154,51.03346660221895,50.78436464785636,50.92822266849104,2535
2018-09-27,50.92822266849104,50.99861437801055,50.53140245685305,50.57791916120345,531
2018-09-28,50.57791916120345,50.99808607460774,50.5179257438793,50.87509114821353,2023
2018-10-01,50.87509114821353,51.90985065926933,50.79721524800473,51.89173778725322,672
2018-10-02,51.89173778725322,52.09400313014736,51.754150852648394,52.00855748132096,3500
2018-10-03,52.00855748132096,52.02710280697432,51.32625472691398,51.43924977515076,528
2018-10-04,51.43924977515076,52.2418496476015,51.39896032504727,52.19880193757712,1981
2018-10-05,52.19880193757712,52.31882591053027,51.160934864759845,51.23762207878995,2963
2018-10-08,51.23762207878995,51.56167356974125,51.106942370936444,51.50640232777947,4637
2018-10-09,51.50640232777947,51.63348139948117,51.08140524957152,51.2177714521585,3087
2018-10-10,51.2177714521585,51.81960335875248,51.10347946462157,51.70696824875953,2902
2018-10-11,51.70696824875953,51.805576585874505,51.22931307999903,51.27984608412478,3024
2018-10-12,51.27984608412478,51.997068258471586,51.13803156767471,51.97362036494715,3572
2018-10-15,51.97362036494715,52.21107764462741,51.913538244880165,52.14034472921596,4464
2018-10-16,52.14034472921596,52.277725982779714,51.145737583135265,51.25794414824142,3885
2018-10-17,51.25794414824142,51.35523234000403,50.144892788672784,50.26617991622163,1440
2018-10-18,50.26617991622163,50.27653804296383,50.014226395714644,50.11756414399729,3928
2018-10-19,50.11756414399729,50.85705109489147,50.10956916347269,50.780562055218134,2888
2018-10-22,50.780562055218134,50.92651081138168,50.748123941106456,50.85527964869646,3291
2018-10-23,50.85527964869646,50.97400186102156,50.73610107180196,50.8996044308139,4396
2018-10-24,50.8996044308139,50.96290518528222,50.69038984684853,50.789828781086975,3279
2018-10-25,50.789828781086975,51.30114990246879,50.66098315311017,51.176227387973725,3647
2018-10-26,51.176227387973725,51.46201355962828,51.068131500889315,51.37996874438989,2611
2018-10-29,51.37996874438989,51.66721661225184,51.27412864240839,51.53451833587312,2156
2018-10-30,51.53451833587312,51.68193465376313,50.9048975386857,51.03974345550395,1793
2018-10-31,51.03974345550395,51.798706086099706,50.8975402805504,51.659966839341465,786
2018-11-01,51.659966839341465,52.500396966985264,51.61550648568488,52.37942962749841,3138
2018-11-02,52.37942962749841,52.382803396598746,51.58324331182,51.712545657138385,873
2018-11-05,51.712545657138385,52.927375542969926,51.562837784699674,52.927093172109764,671
2018-11-06,52.927093172109764,53.348984699653,52.90811770123638,53.321542922152375,4827
2018-11-07,53.321542922152375,53.40426938600701,53.002228421546214,53.07257794384961,3782
2018-11-08,53.07257794384961,53.120243182538744,51.996926097484604,52.08186527812779,1104
2018-11-09,52.08186527812779,52.45637392091388,51.994003753799724,52.435575203838624,3294
2018-11-12,52.435575203838624,52.88590998829149,52.299105571032996,52.73927271410482,670
2018-11-13,52.73927271410482,52.80728203812976,52.43534082116423,52.43656076546633,952
2018-11-14,52.43656076546633,52.467827756524386,51.5060394341464,51.51631429296193,4047
2018-11-15,51.51631429296193,52.18926389414937,51.39540747994814,52.109293317636116,1232
2018-11-16,52.109293317636116,52.262752451403884,51.77120379243523,51.813986265197556,3008
2018-11-19,51.813986265197556,51.92636222639507,51.50901708011412,51.58044703211111,841
2018-11-20,51.58044703211111,53.227177987961745,51.55795723685032,53.079942061563536,2520
2018-11-21,53.079942061563536,54.251310422902364,52.9272166290993,54.23241757573985,727
2018-11-22,54.23241757573985,54.88482286214097,54.15216379925942,54.763077970711926,3444
2018-11-23,54.763077970711926,54.818535087282626,54.51382685607827,54.52514639388024,2189
2018-11-26,54.52514639388024,54.95071014852486,54.37692719611782,54.89139571437652,1578
2018-11-27,54.89139571437652,54.96661559851056,53.56907065555757,53.663974579628736,2428
2018-11-28,53.663974579628736,53.80651444411007,53.62309512667149,53.73192003398236,2189
2018-11-29,53.73192003398236,53.859415430464935,53.32113955612185,53.335868304395596,1246
2018-11-30,53.335868304395596,53.38319063573583,52.6603512599736,52.66510040162255,1752
2018-12-03,52.66510040162255,52.738009843367685,51.713604647789886,51.84844583971372,3535
2018-12-04,51.84844583971372,52.199606137889205,51.829548713704646,52.13186510209963,1211
2018-12-05,52.13186510209963,52.286347076514,52.097454463870854,52.188876576472865,3120
2018-12-06,52.188876576472865,52.370371318779284,52.10201714666789,52.282756674762965,3585
2018-12-07,52.282756674762965,52.74308052961785,52.27233144298808,52.73558036454792,594
2018-12-10,52.73558036454792,52.87068494835397,52.188462266612255,52.30173472622928,2209
2018-12-11,52.30173472622928,52.402557161228955,51.56969065196767,51.66981153084503,3550
2018-12-12,51.66981153084503,51.69339183382693,50.67133736334416,50.770223994138874,2257
2018-12-13,50.770223994138874,50.84573860564112,50.55623496596455,50.6104499210148,4660
2018-12-14,50.6104499210148,51.144597343049504,50.567320945913046,51.00683468796073,3100
2018-12-17,51.00683468796073,51.14191588712629,50.82298839598198,50.94086254532105,2694
2018-12-18,50.94086254532105,51.340859339817,50.79100063756625,51.27876269381135,3429
2018-12-19,51.27876269381135,51.315413619836285,50.596252750565824,50.68683168332285,2309
2018-12-20,50.68683168332285,50.83156566266995,50.321438121268166,50.45969674730275,4002
2018-12-21,50.45969674730275,50.57098985474283,50.06097351451776,50.084699718947036,1329
2018-12-24,50.084699718947036,50.184368179626254,49.36005835506378,49.47323362689086,3610
2018-12-25,49.47323362689086,50.47370268192561,49.43841933856706,50.4118629759305,743
2018-12-26,50.4118629759305,50.98544551755409,50.36977147262827,50.85344821042101,1802
2018-12-27,50.85344821042101,50.88287615309405,50.47293929763756,50.477612748925814,1749
2018-12-28,50.477612748925814,50.60300224879251,49.96144835266447,50.102442229833635,852
2018-12-31,50.102442229833635,50.22272645763377,50.06109371148902,50.08380916331667,4961
2019-01-01,50.08380916331667,50.1622784314153,49.342832509359184,49.376630548319575,3222
2019-01-02,49.376630548319575,49.65637528883439,49.32530279509454,49.60221639414228,1099
2019-01-03,49.60221639414228,49.70433420124186,48.91098157111479,48.97417558706268,1391
2019-01-04,48.97417558706268,49.031226541136746,48.68370245935824,48.802854285125356,742
2019-01-07,48.802854285125356,48.86340940377648,48.30314302076306,48.3149276679285,2295
2019-01-08,48.3149276679285,48.35401080394084,48.082752956567745,48.09326235205482,1666
2019-01-09,48.09326235205482,48.206272133181294,47.43540647243033,47.46680001704476,4434
2019-01-10,47.46680001704476,47.4887046182597,46.61207946087063,46.7354183151202,827
2019-01-11,46.7354183151202,46.80483237068734,46.18043253132325,46.2953206729709,750
2019-01-14,46.2953206729709,46.356710603673314,45.86683349514796,45.99077312036345,3003
2019-01-15,45.99077312036345,46.12682330345042,45.794586351220055,45.86452295010349,2148
2019-01-16,45.86452295010349,45.92054005327998,45.863726805829785,45.905353031839304,3911
2019-01-17,45.905353031839304,46.70007331131328,45.82169752444263,46.62098189955291,1450
2019-01-18,46.62098189955291,47.04187911874321,46.581835469029755,47.010604948404314,800
2019-01-21,47.010604948404314,47.144644966236946,46.88264279154197,46.901245023400215,2720
2019-01-22,46.901245023400215,47.27021934756339,46.859004973458674,47.252398038449876,3821
2019-01-23,47.252398038449876,47.382303919497424,46.835262757274954,46.93738277930921,2855
2019-01-24,46.93738277930921,47.72399548295826,46.85451275581239,47.63174001266685,1832
2019-01-25,47.63174001266685,47.93118191619725,47.52622949417326,47.903765625288734,1642
2019-01-28,47.903765625288734,47.963328980198725,47.179588648484085,47.268103446608436,2385
2019-01-29,47.268103446608436,47.675444117402655,47.184745714070466,47.636038090516,4726
2019-01-30,47.636038090516,48.104792571908895,47.557107660405364,48.03598901173471,3984
2019-01-31,48.03598901173471,48.15483687954695,46.663864063304274,46.77245906350137,3043
2019-02-01,46.77245906350137,46.839939326373795,46.33795932023204,46.4331479017734,4912
2019-02-04,46.4331479017734,46.57037686981982,46.130177704446254,46.22290125418838,1080
2019-02-05,46.22290125418838,46.34931269918576,45.302414598889165,45.34909638002288,1669
2019-02-06,45.34909638002288,45.378519185157884,44.847733244989186,44.876688640459975,4048
2019-02-07,44.876688640459975,44.894548328511256,44.35828419327295,44.46200010269402,1640
2019-02-08,44.46200010269402,44.788687340584325,44.37736756192531,44.696976170687975,3500
2019-02-11,44.696976170687975,44.888858003288796,44.59490240467886,44.8404432777192,2708
2019-02-12,44.8404432777192,46.079497893165446,44.797747212955066,46.0428379172321,2234
2019-02-13,46.0428379172321,46.170675384757146,45.86845476407149,45.870840326085464,1397
2019-02-14,45.870840326085464,46.492716630135305,45.7633406421733,46.41218061849378,3954
2019-02-15,46.41218061849378,46.49550949003203,46.38848574339385,46.45808010445724,843
2019-02-18,46.45808010445724,46.67217891780417,46.35330305711831,46.59343543219865,3912
2019-02-19,46.59343543219865,46.67036813844553,46.05805992243998,46.06545696342635,772
2019-02-20,46.06545696342635,46.17591213431607,45.18957645264088,45.20258903361113,2027
2019-02-21,45.20258903361113,45.2584959105178,44.85035265927745,44.86611722842315,2889
2019-02-22,44.86611722842315,45.286814463619535,44.846863532113275,45.21842190884672,4589
2019-02-25,45.21842190884672,45.97000422059101,45.108255028163065,45.94902474365425,2735
2019-02-26,45.94902474365425,46.35436891483784,45.94564796898882,46.23663895626515,3413
2019-02-27,46.23663895626515,46.60506545868124,46.19419787029059,46.476896696522786,1889
2019-02-28,46.476896696522786,46.47719606015718,46.022035233872266,46.097912885716205,757
2019-03-01,46.097912885716205,46.92611511688332,46.02385568670817,46.82000710443925,1305
2019-03-04,46.82000710443925,47.60148396555214,46.72468019737017,47.46291536742832,1328
